;Comun_list.1.n.;Resident_w_list;Workers_list;Autflux_list;Autoff_list;Autdom_list
4583;54008;1697;1193,56;703;0,41426046;0,588994269
4584;54009;7250;6184,89;4666;0,643586207;0,754419238
4585;54010;484;384,7;291;0,601239669;0,756433585
4586;54011;1884;1531,39;816;0,433121019;0,532849242
4587;54012;3619;3323,73;2097;0,579441835;0,630917674
4588;54013;20438,78;21134,07;16265,56;0,795818537;0,769636894
4589;54014;1771;1254,55;826;0,466403162;0,658403412
4590;54015;11612;9440,02;4498;0,387357906;0,476482041
4591;54016;528;302,7;220;0,416666667;0,726792204
4592;54017;5128;3570,12;2414;0,47074883;0,676167748
4593;54018;27371,56;28595,29;21094,69;0,770679128;0,737698061
4594;54019;1307;1682,56;726;0,555470543;0,431485356
4595;54020;942;672,91;342;0,363057325;0,508240329
4596;54021;1839;1503,73;984;0,535073409;0,654372793
4597;54022;2681;2015,08;1373;0,512122342;0,681362527
4598;54023;6948;5979,43;4776;0,687392055;0,798738341
4599;54024;15712,8;14733,36;13094,69;0,833377247;0,888778256
4600;54025;244;217,15;122;0,5;0,561823624
4601;54026;7637;5695,64;3926;0,514076208;0,689299183
4602;54027;9695;7997,96;5766;0,594739556;0,720933838
4603;54028;1681;1456,15;922;0,548483046;0,633176527
4604;54029;674;244,65;173;0,256676558;0,707132638
4605;54030;2647;1645,91;1192;0,450321118;0,724219429
4606;54031;270;227,98;186;0,688888889;0,81586104
4607;54032;599;275,95;163;0,2721202;0,590686719
4608;54033;780;841,86;288;0,369230769;0,342099637
4609;54034;2559;2502,15;1638;0,640093787;0,654637012
4610;54035;2298;2526,99;2040;0,88772846;0,807284556
4611;54036;463;324,97;173;0,373650108;0,532356833
4612;54037;2742;2291,58;1353;0,493435449;0,590422329
4613;54038;2621;2080,1;1337;0,510110645;0,64275756
4614;54039;85712,99;105701,92;73785,97;0,86084933;0,698057046
4615;54040;1753;1235,98;750;0,427837992;0,606805935
4616;54041;964;644,62;554;0,574688797;0,859421054
4617;54042;34;13;11;0,323529412;0,846153846
4618;54043;313;279,96;186;0,594249201;0,664380626
4619;54044;5945;4364,5;2706;0,455172414;0,620002291
4620;54045;238;333,48;88;0,369747899;0,263883891
4621;54046;552;355,64;247;0,447463768;0,694522551
4622;54047;220;135,05;70;0,318181818;0,518326546
4623;54048;446;313,63;245;0,549327354;0,78117527
4624;54049;1080;628,36;444;0,411111111;0,706601311
4625;54050;4202;3046,61;1790;0,425987625;0,58753828
4626;54051;17685,68;18867,36;15091,15;0,853297696;0,799854882
4627;54052;7550;8068,6;5774;0,764768212;0,715613613
4628;54053;3619;2686,19;1363;0,376623377;0,507410124
4629;54054;4057;3762,51;2134;0,526004437;0,567174572
4630;54055;1777;943,94;755;0,424873382;0,799838973
4631;54056;8458;8399,81;5903;0,69791913;0,702753991
4632;54057;1664;1105,74;840;0,504807692;0,759672256
4633;54058;163;76,43;25;0,153374233;0,32709669
4634;54059;614;433,33;246;0,400651466;0,567696675
4635;55001;2225;1512,95;1097;0,493033708;0,725073532
4636;55002;817;517,75;285;0,348837209;0,550458716
4637;55003;638;331;247;0,387147335;0,746223565
4638;55004;5339;3836,84;2960;0,554410938;0,771468187
4639;55005;1274;758,72;489;0,383830455;0,644506537
4640;55006;861;556,93;377;0,43786295;0,676925287
4641;55007;1181;869,46;551;0,466553768;0,633726681
4642;55008;710;401,67;300;0,422535211;0,746881769
4643;55009;899;566;419;0,466073415;0,740282686
4644;55010;1376;736,09;472;0,343023256;0,641225937
4645;55011;1361;1317,97;855;0,628214548;0,648724933
4646;55012;781;394,94;282;0,361075544;0,714032511
4647;55013;714;470;343;0,480392157;0,729787234
4648;55014;835;545,91;371;0,444311377;0,679599201
4649;55015;749;421,9;304;0,405874499;0,720549893
4650;55016;566;351,76;248;0,438162544;0,705026154
4651;55017;2426;1486,71;964;0,397361913;0,648411593
4652;55018;682;467,76;311;0,45601173;0,664870874
4653;55019;609;284,19;165;0,270935961;0,580597488
4654;55020;468;259;214;0,457264957;0,826254826
4655;55021;630;309,9;216;0,342857143;0,696999032
4656;55022;8947;9323,3;5479;0,612384039;0,587667457
4657;55023;9966;12818,07;8548;0,857716235;0,666871066
4658;55024;702;420,66;262;0,373219373;0,62283079
4659;55025;188;112;72;0,382978723;0,642857143
4660;55026;425;213,09;170;0,4;0,797784973
4661;55027;84;26,23;14;0,166666667;0,533739992
4662;55028;994;371,94;276;0,277665996;0,74205517
4663;55029;2357;1377,14;824;0,349596945;0,59834149
4664;55030;1071;683,1;498;0,464985994;0,729029425
4665;55031;2359;1217,75;664;0,281475201;0,545267912
4666;55032;51498,05;57551,83;45123,97;0,87622677;0,784057953
4667;55033;1170;780,72;567;0,484615385;0,72625269
4668;56001;2550;2789,99;1860;0,729411765;0,666669056
4669;56002;342;126,7;89;0,260233918;0,702446725
4670;56003;1517;1364,45;863;0,568885959;0,632489281
4671;56004;438;236,26;144;0,328767123;0,609498011
4672;56005;2111;1416,89;894;0,423495973;0,630959355
4673;56006;518;258,76;154;0,297297297;0,595146081
4674;56007;1382;825,34;655;0,473950796;0,793612329
4675;56008;1661;1243,79;1037;0,624322697;0,83374203
4676;56009;764;408,13;264;0,345549738;0,646852718
4677;56010;366;146,95;91;0,24863388;0,619258251
4678;56011;1382;739,41;575;0,416063676;0,777647043
4679;56012;2263;1762,17;1441;0,636765356;0,817741762
4680;56013;666;392,07;256;0,384384384;0,652944627
4681;56014;3163;2012,6;1502;0,474865634;0,746298321
4682;56015;2488;2052,63;1402;0,563504823;0,683026166
4683;56016;854;517,77;355;0,415690867;0,685632617
4684;56017;1231;822,94;452;0,367181154;0,549250249
4685;56018;1046;652,25;487;0,465583174;0,746646225
4686;56019;601;391,94;253;0,420965058;0,645506965
4687;56020;451;202,77;131;0,290465632;0,646052177
4688;56021;7227;8748,94;5135;0,710529957;0,586928245
4689;56022;637;415,58;259;0,406593407;0,623225372
4690;56023;1703;1239,16;882;0,517909571;0,711772491
4691;56024;3843;2831,27;1709;0,444704658;0,603616045
4692;56025;987;437,8;340;0,344478217;0,776610324
4693;56026;575;349,3;300;0,52173913;0,858860578
4694;56027;1288;1001,95;637;0,494565217;0,635760267
4695;56028;568;462,36;313;0,551056338;0,676961675
4696;56029;931;434,25;321;0,344790548;0,739205527
4697;56030;1113;730,75;587;0,527403414;0,803284297
4698;56031;988;585,06;492;0,497975709;0,840939391
4699;56032;314;124;91;0,289808917;0,733870968
4700;56033;381;220;154;0,404199475;0,7
4701;56034;1439;942,95;716;0,497567755;0,759319158
4702;56035;3938;3678,56;2853;0,724479431;0,775575225
4703;56036;6189;5193,14;3835;0,619647762;0,738474218
4704;56037;908;525,02;382;0,420704846;0,72759133
4705;56038;1910;985,17;670;0,35078534;0,68008567
4706;56039;4606;3459,09;2302;0,499782892;0,665492948
4707;56040;311;172,87;135;0,434083601;0,78093365
4708;56041;1701;815,32;573;0,33686067;0,702791542
4709;56042;4234;3475,99;2206;0,521020312;0,63463934
4710;56043;887;480;376;0,423900789;0,783333333
4711;56044;244;149,12;94;0,385245902;0,630364807
4712;56045;3846;3272,54;2130;0,553822153;0,650870578
4713;56046;585;203,4;165;0,282051282;0,81120944
4714;56047;913;546;438;0,47973713;0,802197802
4715;56048;3822;2566,07;1988;0,52014652;0,774725553
4716;56049;2953;1695,09;1264;0,428039282;0,74568312
4717;56050;7513;7166,36;5628;0,749101557;0,785335931
4718;56051;118;44,7;28;0,237288136;0,62639821
4719;56052;3645;2784,56;2327;0,638408779;0,835679605
4720;56053;1251;940,98;626;0,50039968;0,665263874
4721;56054;1184;622,32;458;0,386824324;0,735955778
4722;56055;1901;920,73;811;0,42661757;0,880822825
4723;56056;969;461,24;399;0,411764706;0,865059405
4724;56057;6275;4202,88;3329;0,530517928;0,79207591
4725;56058;1943;1299,02;857;0,44107051;0,659728103
4726;56059;30641,94;44724,22;26662,97;0,870146277;0,596164002
4727;56060;2737;1399,95;886;0,323712094;0,632879746
4728;57001;256;225,82;152;0,59375;0,673102471
4729;57002;954;1107,13;845;0,885744235;0,76323467
4730;57003;1267;805,77;521;0,411207577;0,646586495
4731;57004;74;40,31;27;0,364864865;0,66980898
4732;57005;294;102,5;82;0,278911565;0,8
4733;57006;214;88,72;75;0,35046729;0,845356177
4734;57007;2008;1235,6;1041;0,518426295;0,842505665
4735;57008;474;273,03;141;0,297468354;0,516426766
4736;57009;1241;473,38;324;0,261079774;0,684439562
4737;57010;833;316,81;240;0,288115246;0,757551845
4738;57011;287;122,61;98;0,341463415;0,799282277
4739;57012;505;479,77;247;0,489108911;0,514830023
4740;57013;110;66,85;41;0,372727273;0,613313388
4741;57014;424;151,21;104;0,245283019;0,687785199
4742;57015;515;223,59;149;0,289320388;0,666398318
4743;57016;3390;3329,75;1494;0,440707965;0,448682334
4744;57017;124;354,98;54;0,435483871;0,152121246
4745;57018;151;74,68;47;0,311258278;0,629351901
4746;57019;140;94,69;67;0,478571429;0,707572077
4747;57020;21;37;7;0,333333333;0,189189189
4748;57021;665;346,09;259;0,389473684;0,748360253
4749;57022;240;135,47;63;0,2625;0,465047612
4750;57023;120;37;29;0,241666667;0,783783784
4751;57024;297;95,88;88;0,296296296;0,917813934
4752;57025;1644;874,57;611;0,371654501;0,698629041
4753;57026;212;207,54;92;0,433962264;0,443288041
4754;57027;6204;4629,14;2862;0,46131528;0,618257387
4755;57028;477;227;202;0,423480084;0,889867841
4756;57029;1377;692,98;479;0,347857662;0,69121764
4757;57030;320;202,43;84;0,2625;0,414958257
4758;57031;644;368,09;229;0,355590062;0,622130457
4759;57032;124;56,46;30;0,241935484;0,531349628
4760;57033;946;745,57;668;0,706131078;0,895958797
4761;57034;186;70,9;54;0,290322581;0,761636107
4762;57035;1731;1529,02;1045;0,603697285;0,683444298
4763;57036;13;5;2;0,153846154;0,4
4764;57037;41;24,73;13;0,317073171;0,525677315
4765;57038;191;59;47;0,246073298;0,796610169
4766;57039;147;30,55;20;0,136054422;0,654664484
4767;57040;331;183,83;118;0,356495468;0,641897405
4768;57041;551;229,69;197;0,35753176;0,85767774
4769;57042;102;28;22;0,215686275;0,785714286
4770;57043;319;143,57;103;0,322884013;0,717420074
4771;57044;2005;1030,41;675;0,336658354;0,655079046
4772;57045;126;42,24;19;0,150793651;0,449810606
4773;57046;103;30;24;0,233009709;0,8
4774;57047;149;59,75;48;0,322147651;0,80334728
4775;57048;50;15;11;0,22;0,733333333
4776;57049;743;455,58;363;0,488559892;0,796786514
4777;57050;441;285,7;181;0,410430839;0,633531677
4778;57051;936;417,99;336;0,358974359;0,803846982
4779;57052;607;230,71;157;0,258649094;0,680507997
4780;57053;2962;3525,98;1505;0,508102633;0,426831689
4781;57054;1345;1068,95;640;0,475836431;0,598718368
4782;57055;1128;647,82;389;0,344858156;0,600475441
4783;57056;235;64,32;36;0,153191489;0,559701493
4784;57057;257;228,69;129;0,501945525;0,564082382
4785;57058;82;31,59;20;0,243902439;0,633111744
4786;57059;22990,95;28252,71;18862,94;0,820450656;0,667650643
4787;57060;557;227,06;156;0,280071813;0,687043072
4788;57061;233;97,97;67;0,287553648;0,683882821
4789;57062;311;232,14;130;0,418006431;0,560006892
4790;57063;217;98,94;60;0,276497696;0,606428138
4791;57064;1308;492,51;416;0,318042813;0,8446529
4792;57065;503;210,31;143;0,284294235;0,679948647
4793;57066;1117;561;454;0,406445837;0,809269162
4794;57067;628;300,47;210;0,334394904;0,698905049
4795;57068;457;173,28;133;0,291028446;0,76754386
4796;57069;557;270,39;176;0,315978456;0,650911646
4797;57070;559;441,98;263;0,470483005;0,59504955
4798;57071;77;18;13;0,168831169;0,722222222
4799;57072;87;43;18;0,206896552;0,418604651
4800;57073;46;36,66;20;0,434782609;0,545553737
4801;58001;673;351,55;268;0,398216939;0,762338216
4802;58002;844;317;255;0,302132701;0,804416404
4803;58003;20153,65;16240,56;8325,99;0,413125662;0,512666435
4804;58004;1916;848;729;0,380480167;0,859669811
4805;58005;9764;4900,5;4039;0,413662433;0,824201612
4806;58006;435;192,49;162;0,372413793;0,841602161
4807;58007;23840,16;19615,83;13184,54;0,553039074;0,672137758
4808;58008;549;299,07;189;0,344262295;0,631959073
4809;58009;9139;8805,38;3049;0,333625123;0,346265579
4810;58010;776;423,42;271;0,349226804;0,640026451
4811;58011;6618;3915,64;2969;0,448624962;0,758241309
4812;58012;1357;666,95;552;0,406779661;0,827648249
4813;58013;9459;8729,55;5265;0,55661275;0,603123872
4814;58014;180;80,1;66;0,366666667;0,823970037
4815;58015;6163;3423,8;2713;0,440207691;0,792394416
4816;58016;1933;841,82;621;0,321262287;0,737687392
4817;58017;184;88,47;57;0,309782609;0,644286199
4818;58018;5104;3912,35;2099;0,411246082;0,536506192
4819;58019;115;49,19;37;0,32173913;0,752185404
4820;58020;2015;833,7;742;0,368238213;0,890008396
4821;58021;294;80;66;0,224489796;0,825
4822;58022;4550;2853,58;1363;0,29956044;0,477645624
4823;58023;3747;1874,9;1433;0,382439285;0,76430743
4824;58024;4129;2344,02;1374;0,332768225;0,586172473
4825;58025;405;133,67;88;0,217283951;0,658337697
4826;58026;5116;2680,35;1933;0,377834246;0,721174473
4827;58027;581;225,64;154;0,265060241;0,682503102
4828;58028;177;58,63;38;0,214689266;0,648132355
4829;58029;17647,1;9818,17;8001,87;0,453438242;0,815006259
4830;58030;609;281,65;215;0,353037767;0,763358779
4831;58031;301;141,94;88;0,292358804;0,619980273
4832;58032;25735,62;27402,59;21390,26;0,831153864;0,780592637
4833;58033;807;315,76;240;0,29739777;0,76007094
4834;58034;10741,28;13547,59;6492,53;0,604446584;0,479238743
4835;58035;2162;1239,04;651;0,301110083;0,525406767
4836;58036;7246;7298,35;3528;0,486889318;0,483396932
4837;58037;205;57;37;0,180487805;0,649122807
4838;58038;6377;4476,2;2669;0,418535361;0,596264689
4839;58039;10313,61;15430,43;4765,72;0,462080688;0,308852054
4840;58040;2902;1521,18;1136;0,39145417;0,746788677
4841;58041;1015;385,55;261;0,257142857;0,676954999
4842;58042;2791;1594,95;1139;0,408097456;0,71412897
4843;58043;12381,56;9402,81;5580,1;0,450678267;0,593450256
4844;58044;547;206,9;157;0,28702011;0,758820686
4845;58045;355;121,05;85;0,23943662;0,702189178
4846;58046;9836,44;8438,94;3966,97;0,403293265;0,470079181
4847;58047;44209,7;28149,21;19729,09;0,446261567;0,700875442
4848;58048;115;111,3;42;0,365217391;0,377358491
4849;58049;3332;1467,97;1074;0,322328932;0,731622581
4850;58050;6891;3256,37;2174;0,315483965;0,667614552
4851;58051;408;206,7;160;0,392156863;0,774068699
4852;58052;734;228,8;190;0,258855586;0,83041958
4853;58053;451;166,41;117;0,259423503;0,703082747
4854;58054;3341;1845,7;1236;0,369949117;0,669664626
4855;58055;307;123,78;76;0,247557003;0,613992567
4856;58056;3363;1345,55;1113;0,330954505;0,827171045
4857;58057;19643,42;11055,97;7380;0,375698325;0,667512665
4858;58058;1408;579,04;474;0,336647727;0,818596297
4859;58059;11039;4889,04;3697;0,334903524;0,756181173
4860;58060;6034;3045,3;1749;0,289857474;0,574327652
4861;58061;653;249,57;218;0,333843798;0,873502424
4862;58062;1013;482,93;317;0,312931885;0,656409832
4863;58063;2562;2070,28;1081;0,421935988;0,522151593
4864;58064;4622;2475,03;1305;0,282345305;0,527266336
4865;58065;21221,37;18396,67;10783,7;0,508152867;0,586176737
4866;58066;937;408,41;357;0,381003202;0,874121593
4867;58067;1367;617,76;534;0,39063643;0,864413364
4868;58068;4181;2478,65;1490;0,356374073;0,601133682
4869;58069;599;332,02;178;0,297161937;0,536112282
4870;58070;991;896,22;273;0,275479314;0,304612707
4871;58071;909;545,11;363;0,399339934;0,66592064
4872;58072;21167,62;14530,34;10838,23;0,512019301;0,745903399
4873;58073;3196;2251,16;1675;0,524092616;0,74406084
4874;58074;10213;9082,56;5380;0,526779595;0,592344009
4875;58075;6136;3776,24;2621;0,427151239;0,694076648
4876;58076;111;22;22;0,198198198;1
4877;58077;345;66;48;0,139130435;0,727272727
4878;58078;1076;724,9;392;0,364312268;0,540764243
4879;58079;30803,11;43342,33;19636,92;0,637497967;0,453065629
4880;58080;552;308,9;210;0,380434783;0,679831661
4881;58081;5175;2331,87;1913;0,369661836;0,820371633
4882;58082;4859;2599,89;1881;0,387116691;0,723492148
4883;58083;339;306,16;146;0,430678466;0,476874837
4884;58084;92;54,98;29;0,315217391;0,527464533
4885;58085;162;52,64;33;0,203703704;0,626899696
4886;58086;7872;3230,93;2492;0,316565041;0,771294952
4887;58087;87;16,02;6;0,068965517;0,374531835
4888;58088;5623;2336,91;1805;0,321003023;0,772387469
4889;58089;438;189,69;169;0,385844749;0,890927302
4890;58090;308;101,65;57;0,185064935;0,560747664
4891;58091;1338916,08;1575696,95;1283147,05;0,958347628;0,814336189
4892;58092;672;214,85;189;0,28125;0,8796835
4893;58093;3340;1425,62;1154;0,345508982;0,80947237
4894;58094;457;160,28;121;0,264770241;0,754928874
4895;58095;716;273,41;233;0,325418994;0,852199993
4896;58096;1398;381,38;307;0,219599428;0,80497142
4897;58097;7851;4636,31;3796;0,483505286;0,81875457
4898;58098;2222;729,66;544;0,244824482;0,745552723
4899;58099;1845;1064,27;769;0,416802168;0,722561004
4900;58100;1558;830,74;635;0,407573813;0,764378747
4901;58101;61;22;19;0,31147541;0,863636364
4902;58102;4287;2142,6;1500;0,349895031;0,70008401
4903;58103;4267;3942,63;2694;0,631356925;0,683300234
4904;58104;26586,38;25641,94;15519,23;0,583728586;0,605228388
4905;58105;2424;1349,03;1060;0,437293729;0,785749761
4906;58106;488;301,61;149;0,305327869;0,49401545
4907;58107;2398;1472,02;1188;0,495412844;0,807054252
4908;58108;114;89;76;0,666666667;0,853932584
4909;58109;118;26,39;17;0,144067797;0,644183403
4910;58110;7089;5223,19;3289;0,463958245;0,629691817
4911;58111;23812,15;21376,91;14761,03;0,619894886;0,690512801
4912;58112;1808;811,27;602;0,332964602;0,742046421
4913;58113;53;24,1;13;0,245283019;0,539419087
4914;58114;8499;4615,16;3170;0,372985057;0,686866761
4915;58115;6340;3249,92;2554;0,402839117;0,785865498
4916;58116;19390,3;11826,38;9623,59;0,496309495;0,813739285
4917;58117;20368,78;9461,99;7302,99;0,35853841;0,771823898
4918;58118;19962,06;14607,32;7657,54;0,383604698;0,52422621
4919;58119;7219;4364,69;2643;0,366117191;0,605541287
4920;58120;36461,6;44519,17;22279,06;0,61102804;0,500437452
4921;58122;15483,64;8282,11;5741,85;0,370833344;0,693283475
4922;59001;34772,5;30820,21;21198,59;0,609636638;0,687814587
4923;59002;682;318,68;264;0,387096774;0,828417221
4924;59003;264;148,69;100;0,378787879;0,672540184
4925;59004;1850;1259,3;807;0,436216216;0,640832208
4926;59005;17875,57;15092,94;10694,99;0,59830204;0,708608793
4927;59006;5450;3225,31;2689;0,493394495;0,833718309
4928;59007;18313,64;16584,76;14193,09;0,775001037;0,8557911
4929;59008;16285,47;17258,78;11234,87;0,689870787;0,65096548
4930;59009;8223,64;8995,48;5856,94;0,712207733;0,651098107
4931;59010;4679;2631,88;2296;0,490703142;0,8723802
4932;59011;60188,67;70806,11;48196,61;0,800758847;0,680684336
4933;59012;1774;935,64;805;0,453776776;0,860373648
4934;59013;1336;635,31;551;0,41242515;0,867293132
4935;59014;8329;5670,89;4222;0,50690359;0,744503949
4936;59015;2539;1335,79;1150;0,452934226;0,860913766
4937;59016;1850;865,26;770;0,416216216;0,889905924
4938;59017;6546;5129,86;3204;0,489459212;0,624578449
4939;59018;985;982,29;973;0,987817259;0,990542508
4940;59019;6514;4897,58;3639;0,558642923;0,743020022
4941;59020;489;320,38;217;0,443762781;0,677320682
4942;59021;2115;864,62;765;0,361702128;0,884781754
4943;59022;478;199,02;102;0,213389121;0,512511305
4944;59023;497;281,73;195;0,392354125;0,69215206
4945;59024;8826;9206;5366;0,607976433;0,58288073
4946;59025;3564;2853,51;2071;0,581088664;0,72577282
4947;59026;2943;1815,85;1341;0,455657492;0,738497123
4948;59027;4450;3044,13;1581;0,355280899;0,519360211
4949;59028;11004,88;6948,88;5952,64;0,540909124;0,856633011
4950;59029;3015;1583,7;1277;0,423548922;0,806339585
4951;59030;1507;1408,26;944;0,626410086;0,670330763
4952;59031;1336;900,2;528;0,395209581;0,586536325
4953;59032;18378,74;17283,11;13482,23;0,733577492;0,780081247
4954;59033;222;214;206;0,927927928;0,962616822
4955;60001;87;34,28;25;0,287356322;0,729288215
4956;60002;842;432,74;368;0,437054632;0,850395156
4957;60003;13841,12;10229,32;7903,51;0,571016652;0,77263298
4958;60004;1067;799,63;539;0,505154639;0,674061754
